bnf_code,bnf_presentation,bnf_chemical,pct,category,avg_brand_count_per_practice,lowest_decile,quantity,price_per_dose,possible_savings,formulation_swap,num_pack_sizes,flag_imported,flag_broken_bulk,flag_non_bioequivalence,flag_special_containers
0209000C0AAAAAA,Clopidogrel_Tab 75mg,Clopidogrel,99P,M,1.10169491525,0.055,482983,0.0563938259692,645.005,Tab  / Pdrs ,3.0,,,,
0906040G0AABWBW,Colecal & Calc_Tab Chble 400u/1.25g,Colecalciferol,99P,C,2.18103448276,0.0652244168789,249767,0.0684537415086,642.309165518,Tab Chble  / Tab ,3.0,,,,
0702020X0AAAAAA,Metronidazole_Vag Gel 0.75%,Metronidazole,99P,C,1.025,0.10775,9940,0.175689549078,634.655,Vag Gel  / Crm ,3.0,,,,1.0
0410030A0AAADAD,Buprenorphine_Tab Subling 2mg S/F,Buprenorphine Hydrochloride,99P,M,1.25806451613,0.211428571429,6619,0.348204662283,624.124285714,,3.0,,,,
0202030S0AACQCQ,Spironol_Oral Soln 10mg/5ml,Spironolactone,99P,NP8,1.0,0.475297,650,1.166565,622.1412,Oral Soln  / Oral Susp ,3.0,,,,
0401010ADAAAKAK,Melatonin_Cap 10mg,Melatonin,99P,NP8,1.0,1.64436190476,236,3.67652216749,612.46272381,,3.0,,,,
0407020ADAAAEAE,Oxycodone HCl_Cap 20mg,Oxycodone Hydrochloride,99P,C,1.13888888889,0.489821428571,9401,0.551451818852,609.56875,,3.0,,,,
1104010I0AAATAT,Dexameth_Eye Dps 0.1% 0.4ml Ud P/F,Dexamethasone,99P,C,1.09523809524,0.323333333333,4250,0.457216600529,609.083333333,,3.0,,,,
0403030Q0AAABAB,Sertraline HCl_Tab 100mg,Sertraline Hydrochloride,99P,M,1.06837606838,0.0528565250015,242810,0.0575400065384,606.143424776,,3.0,,,,
0402010ADAAADAD,Aripiprazole_Tab 5mg,Aripiprazole,99P,M,1.0,0.101061946903,8314,0.21369513135,596.839380531,,3.0,,,,
0307000J0AAAAAA,Carbocisteine_Cap 375mg,Carbocisteine,99P,M,1.21551724138,0.0907404064715,332370,0.092911615117,592.242719615,Cap  / Tab ,3.0,,,,
0407020ADAAACAC,Oxycodone HCl_Cap 5mg,Oxycodone Hydrochloride,99P,C,1.28395061728,0.1225,20293,0.151728630937,589.6375,,3.0,,,,
0304010G0AAACAC,Chlorphenamine Mal_Tab 4mg,Chlorphenamine Maleate,99P,M,1.13274336283,0.0174589302203,65588,0.0264601812055,585.285635035,Tab  / Cap ,3.0,,,,
1001010C0AAALAL,Diclofenac Sod_Tab 75mg M/R,Diclofenac Sodium,99P,C,1.06557377049,0.173035714286,10534,0.235878631838,583.031785714,Tab  / Cap ,3.0,,,,
0601012S0AAAEAE,Gppe Ins_Humulin I 10ml Vl,Isophane Insulin,99P,NP8,1.1724137931,7.48,139,11.9640342574,565.8,,,,,,
1001030L0AAABAB,Leflunomide_Tab 20mg,Leflunomide,99P,M,1.05952380952,0.16,11970,0.23562202729,565.6,,3.0,,,,1.0
0409010X0AAABAB,L-Dopa/C-Dopa/Entacapone_Tab100/25/200mg,Levodopa/Carbidopa/Entacapone,99P,NP8,1.08695652174,0.345,5788,0.428177703398,558.02,,3.0,,,,
0205052C0AAADAD,Candesartan Cilexetil_Tab 16mg,Candesartan Cilexetil,99P,M,1.1652173913,0.0464285714286,201016,0.0489251430879,557.884285714,,3.0,,,,
0703010G0AAACAC,Ethinylest/Norgestimate_Tab 35mcg/250mcg,Combined Ethinylestradiol 35mcg,99P,NP8,1.64077669903,0.0852380952381,69527,0.0936813041562,556.940952381,,3.0,,,,
0402010ABAAACAC,Quetiapine_Tab 100mg,Quetiapine,99P,M,1.02,0.0309547422275,26002,0.0627567395962,550.313526958,Tab  / Pdr Sach ,3.0,,,,
0401010ADAABLBL,Melatonin_Tab 5mg,Melatonin,99P,NP8,1.0,0.95975,522,1.99300697545,547.6065,Tab  / Cap ,3.0,1.0,,,
0408010W0AABSBS,Sod Valpr_Gran Sach 500mg M/R S/F,Sodium Valproate,99P,C,1.12903225806,0.21,2994,0.357288168152,540.36,,3.0,,,,
0301011R0AAAPAP,Salbutamol_Inha 100mcg (200 D) CFF,Salbutamol,99P,C,2.36440677966,1.48666666667,36330,1.50105548178,540.32,Inha  / Inha B/A ,3.0,,,,1.0
1203050A0AAABAB,Artificial Saliva_Spy 50ml,Artificial Saliva,99P,NP8,1.37234042553,4.54,570,5.38861984046,536.64,,3.0,,,,1.0
0402010ADAAAAAA,Aripiprazole_Tab 10mg,Aripiprazole,99P,M,1.0,0.098712987013,13985,0.116286761856,533.929322078,,3.0,,,,
0304010I0AAAAAA,Cetirizine HCl_Tab 10mg,Cetirizine Hydrochloride,99P,M,1.08620689655,0.0286561883976,271150,0.0313144896572,525.108395698,Tab  / Cap ,3.0,,,,
090401030AAAKAK,G/F_Mix,Gluten Free Mixes,99P,NP8,2.23913043478,0.01332,565500,0.0141040838596,519.84,,,,,,
0408010H0AAAWAW,Lamotrigine_Tab Disper 100mg S/F,Lamotrigine,99P,M,1.02857142857,0.0764285714286,3304,0.258153061224,518.08,,3.0,,,,
0410020B0AABWBW,Nicotine_Oromucosal P/Spy (1mg D) S/F,Nicotine,99P,C,1.18604651163,0.736153846154,4035,0.879129286421,514.257692308,,3.0,,,,1.0
0904010U0AAAAAA,G/F /W/F_Bread,Gluten Free/Wheat Free Bread,99P,NP8,2.56944444444,0.01199,243158,0.015618276221,513.878,,,,,,
1305020D0AAAGAG,Calcipotriol/Betameth_Gel 0.005%/0.05%,Calcipotriol,99P,NP8,1.075,0.59052,24060,0.612424084006,510.3044,Gel  / Oint ,3.0,,,,1.0
0301011R0AABDBD,Salbutamol_Inh Soln 5mg/2.5ml Ud,Salbutamol,99P,A,1.16853932584,0.165,22427,0.186063913146,510.015,,3.0,,,,1.0
040201060AAACAC,Olanzapine_Tab 10mg,Olanzapine,99P,M,1.01923076923,0.0396428571429,21983,0.0990533747811,505.513571429,Tab  / Orodisper Tab ,3.0,,,,
0206020A0AAAAAA,Amlodipine_Tab 5mg,Amlodipine,99P,M,1.16949152542,0.0260493372607,838639,0.0264384029991,500.141546392,,3.0,,,,
0704020J0AAAIAI,Oxybutynin HCl_Oral Soln 2.5mg/5ml,Oxybutynin,99P,NP8,1.0,0.137613333333,1050,0.5046,495.432,Oral Soln  / Liq Spec ,3.0,,,,
0408010H0AAAQAQ,Lamotrigine_Tab Disper 25mg S/F,Lamotrigine,99P,M,1.04,0.0435714285714,9285,0.0959023339336,485.072857143,,3.0,,,,
0205051R0AAADAD,Ramipril_Cap 10mg,Ramipril,99P,M,1.0,0.0396348117615,690795,0.0403330644627,485.070209203,Cap  / Tab ,3.0,,,,
0409010H0AAAKAK,Ropinirole HCl_Tab 2mg M/R,Ropinirole Hydrochloride,99P,C,1.21568627451,0.201428571429,4494,0.300691005106,478.13,,3.0,,,,
0411000E0AAAGAG,Rivastigmine_Skin Patch 9.5mg/24hrs,Rivastigmine,99P,A,1.08823529412,1.01,7005,1.1224849265,475.29,,3.0,,,,
0803041L0AAAAAA,Letrozole_Tab 2.5mg,Letrozole,99P,M,1.0206185567,0.1,18921,0.123504232281,475.24,,3.0,,,,
0601012S0AAALAL,Ins Isop_Inj (Hum) 100u/ml 3ml Cart,Isophane Insulin,99P,NP8,1.12195121951,3.658,2881,3.79811422926,462.412,,,,,,
0407020Q0AAAIAI,Morph Sulf_Tab 60mg M/R,Morphine Sulfate,99P,C,1.14285714286,0.27,4041,0.375746926164,453.39,Tab  / Cap ,3.0,,,,
0410020B0AABZBZ,Nicotine_Inhalator + Inh Cart 15mg,Nicotine,99P,C,1.32,0.6675,11540,0.72845103909,450.56,Inhalator + Inh Cart  / Skin Patch ,3.0,,,,1.0
130201000AAALAL,Gppe Crm_E45,Other Emollient Preps,99P,NP8,1.00925925926,0.01124,456895,0.012475708176,449.3502,,3.0,,,,1.0
0103050T0AAABAB,Rabeprazole Sod_Tab E/C 20mg,Rabeprazole Sodium,99P,M,1.13483146067,0.0678571428571,19813,0.0967586099461,448.406428571,,3.0,,,,
0206010K0AAAGAG,Isosorbide Mononit_Tab 40mg M/R,Isosorbide Mononitrate,99P,NP8,1.34615384615,0.232857142857,8630,0.281173540367,448.072857143,Tab  / Cap ,3.0,,,,
1001010P0AAADAD,Naproxen_Tab 250mg,Naproxen,99P,M,1.02564102564,0.0321428571429,241890,0.0343993946537,444.395,Tab  / Tab E/C ,3.0,,,,
040702040AAADAD,Tramadol HCl_Tab 150mg M/R,Tramadol Hydrochloride,99P,NP8,1.20512820513,0.173165277778,5356,0.25547453391,435.458827778,Tab  / Cap ,3.0,,,,
0212000ABAAAAAA,EPA/DHA_Cap 460mg/380mg,Omega-3-Acid Ethyl Esters,99P,C,1.36363636364,0.453476190476,8960,0.499088187513,431.117619048,,3.0,,,,
040801050AAABAB,Topiramate_Tab 100mg,Topiramate,99P,M,1.05405405405,0.0448214285714,15120,0.082932022195,422.020714286,Tab  / Cap ,3.0,,,,
1306010I0AAABAB,Erythromycin/Zn Acet_Lot 40mg/Ml/12mg/ml,Erythromycin,99P,C,1.41379310345,0.208530701754,14490,0.245582716267,420.568289474,,3.0,,,,1.0
1304000Y0AAAAAA,Mometasone Fur_Crm 0.1%,Mometasone Furoate,99P,M,1.36936936937,0.06665,83380,0.0715313646267,418.052,Crm  / Oint ,3.0,,,,1.0
0205052C0AAACAC,Candesartan Cilexetil_Tab 8mg,Candesartan Cilexetil,99P,M,1.20512820513,0.0382142857143,215835,0.0405861958513,416.459642857,,3.0,,,,
0605020E0AAADAD,Desmopressin Acet_Tab 100mcg,Desmopressin Acetate,99P,A,1.10526315789,0.595461706349,5132,0.670500456172,416.239122222,,3.0,,,,
0206010F0AACHCH,Glyceryl Trinit_Sub A/Spy 400mcg (200D),Glyceryl Trinitrate,99P,A,1.06024096386,1.85,826,2.39920725394,411.96,Sub A/Spy  / Sub P/Spy ,3.0,,,,1.0
0401010ADAABYBY,Melatonin_Oral Soln 2mg/5ml,Melatonin,99P,NP8,1.0,0.350378,2300,0.564953,410.8396,Oral Soln  / Liq Spec ,3.0,,,,
1311020L0AAAIAI,Chlorhex Glucon_Soln 4%,Chlorhexidine Gluconate,99P,NP8,1.43243243243,0.0104995805034,121653,0.0151484344851,409.626802837,,3.0,,,,
090401080AABDBD,G/F /W/F_Pasta,Gluten Free/Wheat Free Pasta,99P,NP8,3.59340659341,0.012165,293125,0.0134611215454,408.996875,,,,,,
040201030AAANAN,Risperidone_Orodisper Tab 500mcg S/F,Risperidone,99P,A,1.0,0.34975,1008,0.759166666667,407.963,,3.0,,,,
1306010C0AAABAB,Benzoyl Per_Gel 5%,Benzoyl Peroxide,99P,C,1.13793103448,0.0757375,5240,0.152987434959,407.91,Gel  / Crm ,3.0,,,,1.0
0403030P0AAABAB,Paroxetine HCl_Tab 30mg,Paroxetine Hydrochloride,99P,M,1.10975609756,0.0578571428571,10855,0.0788567890417,402.760714286,,3.0,,,,
1106000AEAAAAAA,Travoprost_Eye Dps 40mcg/ml,Travoprost,99P,C,1.16279069767,4.38,869,4.99556225528,398.58,,3.0,,,,1.0
1304000H0AAAAAA,Clobet But_Crm 0.05%,Clobetasone Butyrate,99P,C,1.625,0.0556167502218,82620,0.0626939124583,389.081047427,Crm  / Oint ,3.0,,,,1.0
0206020R0AAAEAE,Nifedipine_Tab 10mg M/R,Nifedipine,99P,C,1.42307692308,0.0698035714286,7828,0.119150880778,389.0365,Tab  / Cap ,3.0,,,1.0,
0407020ADAAAKAK,Oxycodone HCl_Tab 5mg M/R,Oxycodone Hydrochloride,99P,C,1.24561403509,0.223571428571,6909,0.295308637285,388.207857143,,3.0,,,,
0407020ADAAADAD,Oxycodone HCl_Cap 10mg,Oxycodone Hydrochloride,99P,C,1.16393442623,0.245,15731,0.27473848517,384.605,,3.0,,,,
0103050P0AAAFAF,Omeprazole_Cap E/C 10mg,Omeprazole,99P,M,1.13043478261,0.0328571428571,206835,0.0341893196999,383.205714286,Cap E/C  / Cap ,3.0,,,,
0602010M0AAADAD,Liothyronine Sod_Tab 5mcg,Liothyronine Sodium,99P,NP8,1.0,3.01677455357,872,3.37752790179,381.661339286,Tab  / Cap ,,,,,
0103050P0AAAJAJ,Omeprazole_Oral Soln 10mg/5ml,Omeprazole,99P,NP8,1.0,0.357644444444,4100,0.586541067821,379.85,Oral Soln  / Oral Susp ,,,,,
0401010ADAAAJAJ,Melatonin_Cap 3mg M/R,Melatonin,99P,NP8,1.0,1.14846666667,570,1.7493452381,371.71,Cap  / Tab ,3.0,1.0,,,
0403030Q0AAAAAA,Sertraline HCl_Tab 50mg,Sertraline Hydrochloride,99P,M,1.11016949153,0.0446192277384,303912,0.0459946614588,370.120208038,,3.0,,,,
0410030E0AAAKAK,Naltrexone HCl_Cap 4.5mg,Naltrexone Hydrochloride,99P,NP8,1.0,3.17636666667,120,5.89916666667,367.578,,3.0,,,,
0409010X0AAACAC,L-Dopa/C-Dopa/Entacapo_Tab150/37.5/200mg,Levodopa/Carbidopa/Entacapone,99P,NP8,1.0,0.345,1850,0.519480952381,363.7,,3.0,,,,
0411000D0AAAAAA,Donepezil HCl_Tab 5mg,Donepezil Hydrochloride,99P,M,1.0,0.0382142857143,14690,0.0685324631935,362.162142857,Tab  / Orodisper Tab ,3.0,,,,
0303020G0AAAAAA,Montelukast_Tab Chble 5mg S/F,Montelukast,99P,M,1.05494505495,0.0603571428571,11032,0.0762009419152,360.02,,3.0,,,,
0208010L0AAABAB,"Dalteparin Sod_Inj 25,000u/ml 0.2ml Pfs",Dalteparin Sodium,99P,NP8,1.08333333333,2.82285714286,749,4.30469592247,355.684285714,,3.0,,,,
0407020Q0AAAKAK,Morph Sulf_Tab 10mg M/R,Morphine Sulfate,99P,C,1.27906976744,0.0722452651515,31147,0.0823916256706,354.242694129,Tab  / Cap ,3.0,,,,
0408010C0AAAHAH,Carbamazepine_Tab 400mg M/R,Carbamazepine,99P,C,1.21782178218,0.170714823783,32518,0.181681203898,353.656188862,,3.0,,,1.0,
0206020T0AAAIAI,Verapamil HCl_Cap 120mg M/R,Verapamil Hydrochloride,99P,C,1.04761904762,0.173571428571,4508,0.248532211694,353.41,Cap  / Tab ,3.0,,,,
0604011G0AABLBL,Estradiol_Patch 50mcg/24hrs (AMQ8),Estradiol,99P,NP8,1.4347826087,0.485,5555,0.5475895802,352.905,,3.0,,,,
1302011M0AAAHAH,Gppe Emollient_Oilatum Fragrance Free,Liquid Paraffin,99P,NP8,1.0,0.00981666666667,79250,0.0151107906791,350.389166667,,,,,,
0202010P0AAAAAA,Indapamide_Tab 2.5mg,Indapamide,99P,M,1.03448275862,0.0460451338993,185272,0.0471426495237,349.171685787,Tab  / Cap ,3.0,,,,
0107020J0AAAFAF,Cinchocaine HCl/Hydrocort_Suppos 5mg/5mg,Hydrocortisone,99P,NP8,1.37974683544,0.29125,3308,0.389699228598,346.59,,3.0,,,,
0602010V0AABXBX,Levothyrox Sod_Tab 50mcg,Levothyroxine Sodium,99P,M,1.0,0.0614272488557,594518,0.0615766330357,340.777211508,Tab  / Cap ,3.0,,,,
091200000AAEEEE,Glucosamine + Chond_Cap 400mg/100mg,Other Health Supplement Preps,99P,NP8,1.0,0.455433333333,180,2.1345,340.011,Cap  / Tab ,3.0,,,,
0204000ABAAABAB,Nebivolol_Tab 2.5mg,Nebivolol,99P,M,1.0,1.44321428571,7784,1.47773902054,335.898214286,,3.0,,,,
0906050P0AAABAB,Vit E_Cap 200u,Vitamin E,99P,NP8,1.0,0.0830892857143,432,0.822351190476,335.823785714,Cap  / Succ Tab ,3.0,,,,
0401010B0AAAFAF,Chloral Hydrate_Oral Soln 143mg/5ml BP,Chloral Hydrate,99P,A,1.0,0.882833333333,750,1.21416666667,335.475,Oral Soln  / Liq Spec ,3.0,,,,
0603020J0AAAJAJ,Hydrocort_Liq Spec 5mg/5ml,Hydrocortisone,99P,NP8,1.0,0.4238625,2350,0.6280875,334.783125,Liq Spec  / Oral Susp ,,,,,
0703010F0AAACAC,Ethinylest/Levonorgest_Tab 30/150mcg,Combined Ethinylestradiol 30mcg,99P,C,3.01709401709,0.0344444444444,348617,0.0343071545848,332.773333333,,3.0,,,,
0402010J0AAACAC,Haloperidol_Inj 5mg/ml 1ml Amp,Haloperidol,99P,NP8,1.0,2.50725,381,3.22416269841,332.25775,,3.0,,,,
0407020Q0AACNCN,Morph Sulf_Oral Soln 10mg/5ml,Morphine Sulfate,99P,C,1.8,0.0179047689772,1245040,0.0181671395495,331.561155402,Oral Soln  / Liq Spec ,3.0,,,,
0102000A0AAABAB,Alverine Cit_Cap 120mg,Alverine Citrate,99P,A,1.17857142857,0.295856666667,4756,0.36367579539,331.021293333,,3.0,,,,
0606020A0AAACAC,Alendronic Acid_Tab 70mg,Alendronic Acid,99P,M,1.05982905983,0.1925,54180,0.198075228515,328.52,,3.0,,,,1.0
0403030E0AAAJAJ,Fluoxetine HCl_Tab 10mg,Fluoxetine Hydrochloride,99P,NP8,1.0,1.17142857143,140,3.4775,322.85,,3.0,,,,
1202010C0AAAAAA,Beclomet Diprop_Nsl Spy 50mcg (200 D),Beclometasone Dipropionate,99P,M,1.93913043478,1.94,5028,2.00069457894,321.7,Nsl Spy  / Inha B/A ,,,,,
0904010ACAAACAC,G/F /W/F_Cereal,Gluten Free/Wheat Free Cereals,99P,NP8,2.73913043478,0.00670555555556,283600,0.00800039521971,320.350694444,,,,,,
0402010ABAAABAB,Quetiapine_Tab 25mg,Quetiapine,99P,M,1.03636363636,0.0175957977208,77345,0.0204735649768,316.634318376,Tab  / Pdr Sach ,3.0,,,,
0802020T0AAAFAF,Tacrolimus_Cap 500mcg,Tacrolimus,99P,C,1.04761904762,1.048,1900,1.19546666667,312.84,,3.0,,,1.0,1.0
1304000V0AABBBB,Hydrocort_Oint 0.5%,Hydrocortisone,99P,A,1.0,0.076,4155,0.136802261072,308.7,Oint  / Crm ,3.0,,,,1.0
0603020J0AAADAD,Hydrocort_Tab 10mg,Hydrocortisone,99P,M,1.0,2.73697659769,36821,2.74462231194,307.529498407,Tab  / Cap ,3.0,,,,
0407020ADAAAQAQ,Oxycodone HCl_Tab 60mg M/R,Oxycodone Hydrochloride,99P,C,1.0,1.36142857143,1239,1.66399801587,304.99,,3.0,,,,
0403030P0AAAAAA,Paroxetine HCl_Tab 20mg,Paroxetine Hydrochloride,99P,M,1.10714285714,0.0532941123837,45467,0.0588448193324,304.368458304,,3.0,,,,
1203020H0AAAAAA,Miconazole_Oromucosal Gel 20mg/g S/F,Miconazole,99P,C,1.14117647059,0.05475,10690,0.117940579937,303.5025,,3.0,,,,1.0
0906040G0AABDBD,"Colecal_Cap 20,000u (Old)",Colecalciferol,99P,NP8,1.05263157895,0.151714285714,430,0.69102302932,299.941428571,Cap  / Tab ,,,,,
0906025P0AAAAAA,Riboflavin_Tab 50mg,Riboflavin,99P,NP8,1.0,0.327333333333,180,1.43666666667,299.52,Tab  / Cap ,3.0,,,,
0901011P0AAACAC,Ferr Sulf_Tab 200mg,Ferrous Sulfate,99P,M,1.0,0.0992857142857,186499,0.100175762614,295.482857143,Tab  / Cap ,3.0,,,,
0407041Z0AAAAAA,Zolmitriptan_Tab 2.5mg,Zolmitriptan,99P,M,1.08695652174,0.235,2006,0.438606030943,292.9,,3.0,,,,
0206010K0AAAHAH,Isosorbide Mononit_Cap 25mg M/R,Isosorbide Mononitrate,99P,C,1.25,0.121428571429,10164,0.152764662197,291.02,Cap  / Tab ,3.0,,,,
0503021C0AAACAC,Aciclovir_Tab 400mg,Aciclovir,99P,M,1.0,0.055,42955,0.0644417899953,289.855,Tab  / Tab Disper ,3.0,,,,
0403030E0AAAHAH,Fluoxetine HCl_Oral Soln 20mg/5ml S/F,Fluoxetine Hydrochloride,99P,NP8,1.0,0.0437142857143,2450,0.143727272727,285.65,,3.0,,,,1.0
0503021C0AAAEAE,Aciclovir_Tab Disper 800mg,Aciclovir,99P,A,1.0,0.0931428571429,15137,0.1075587874,285.216571429,Tab Disper  / Tab ,3.0,,,,
0102000A0AAAAAA,Alverine Cit_Cap 60mg,Alverine Citrate,99P,A,1.22950819672,0.16910025918,16133,0.188059889212,284.84740163,,3.0,,,,
0205052N0AAABAB,Losartan Pot_Tab 50mg,Losartan Potassium,99P,M,1.09565217391,0.0310714285714,101788,0.0334423046968,284.651428571,,3.0,,,,
0212000B0AAADAD,Atorvastatin_Tab 80mg,Atorvastatin,99P,M,1.02542372881,0.0753571428571,152895,0.0763319144204,283.626071429,,3.0,,,,
1304000V0AACHCH,Hydrocort/Miconazole Nit_Crm 1%/2%,Hydrocortisone,99P,C,1.89473684211,0.083,84330,0.0874460711337,283.5,Crm  / Oint ,3.0,,,,1.0
1001010C0AAAFAF,Diclofenac Sod_Tab 100mg M/R,Diclofenac Sodium,99P,C,1.12820512821,0.248928571429,2856,0.322312750741,282.5,Tab  / Cap ,3.0,,,,
1305030C0AAAAAA,Tacrolimus_Oint 0.1%,Tacrolimus,99P,C,1.25373134328,0.656666666667,7110,0.700147873961,279.3,,3.0,,,,1.0
0409010X0AAADAD,L-Dopa/C-Dopa/Entacapone_Tab200/50/200mg,Levodopa/Carbidopa/Entacapone,99P,NP8,1.0,0.345,2162,0.45266231685,278.96,,3.0,,,,
0302000K0AAAKAK,Budesonide_Pdr For Inh 100mcg (200 D),Budesonide,99P,C,1.26,8.86,112,11.2688333333,277.14,,3.0,,,,1.0
0205052C0AAAHAH,Candesartan Cilexetil_Tab 32mg,Candesartan Cilexetil,99P,M,1.10714285714,0.0631831944727,106921,0.0664858283671,275.418565637,,3.0,,,,
0401010ADAACFCF,Melatonin_Oral Soln 2.5mg/5ml,Melatonin,99P,NP8,1.0,0.549396666667,1450,0.774164814815,274.7335,Oral Soln  / Liq Spec ,3.0,,,,
0409010N0AAABAB,Co-Careldopa_Tab 25mg/100mg,Co-Careldopa (Carbidopa/Levodopa),99P,M,1.55102040816,0.128793913241,100820,0.131615286876,274.494120372,,3.0,,,,
0501070W0AAAAAA,Linezolid_Tab 600mg,Linezolid,99P,NP8,1.0,25.0471428571,28,33.6928571429,272.34,,3.0,,,,
0703010F0AAAEAE,Ethinylestr/Gestodene_Tab 30mcg/75mcg,Combined Ethinylestradiol 30mcg,99P,NP8,1.27027027027,0.0861097222222,16816,0.100888931224,270.918133333,,3.0,,,,
1108010L0AAABAB,Liq Paraf_Eye Oint,Liquid Paraffin,99P,NP8,1.00892857143,0.790593706294,8122,0.842040902996,269.048455245,,3.0,,,,1.0
0101010I0AAACAC,Mag Ox_Cap 160mg,Magnesium Oxide,99P,NP8,1.0,0.665,1038,0.952664285714,266.46,Cap  / Tab ,3.0,,,,
0403040Y0AAAAAA,Duloxetine HCl_Cap G/R 30mg,Duloxetine Hydrochloride,99P,M,1.06666666667,0.171714285714,32378,0.177334757285,266.023428571,,3.0,,,,
0905013G0AAAYAY,Mag Glycerophos_Tab Chble 97.2mg S/F,Magnesium Glycerophosphate,99P,NP8,1.33333333333,0.452767857143,4338,0.567555281807,264.993035714,,3.0,,,,
0501040H0AAAAAA,Gentamicin Sulf_Inj 40mg/ml 2ml Amp,Gentamicin Sulfate,99P,NP8,1.09090909091,1.0,1049,1.29171951578,262.46,,3.0,,,,
0407041A0AAAGAG,Gppe Tab_Migraleve Pink,Analgesics with Anti-Emetics,99P,NP8,1.0,0.0827083333333,3228,0.185346901861,260.620833333,,3.0,,,,
0411000G0AAADAD,Memantine HCl_Tab 20mg,Memantine Hydrochloride,99P,M,1.01111111111,0.06,16942,0.0663194840009,258.97,,3.0,,,,
040201030AAAEAE,Risperidone_Oral Soln 1mg/1ml S/F,Risperidone,99P,M,1.05,0.0475,9100,0.0730391666667,258.08,,3.0,,,,1.0
1106000AAAAAAAA,Brimonidine Tart_Eye Dps 0.2%,Brimonidine Tartrate,99P,M,1.26,0.34,4045,0.416530248932,258.07,,3.0,,,,1.0
0212000Y0AAADAD,Simvastatin_Tab 40mg,Simvastatin,99P,M,1.0593220339,0.03,774563,0.0304275017924,257.93,,3.0,,,,
0411000D0AAABAB,Donepezil HCl_Tab 10mg,Donepezil Hydrochloride,99P,M,1.00884955752,0.0482142857143,44105,0.0530909609053,251.979642857,Tab  / Orodisper Tab ,3.0,,,,
0407010H0AAA5A5,Paracet_Oral Susp 500mg/5ml S/F,Paracetamol,99P,A,1.0,0.09,12261,0.0953846153846,251.3,Oral Susp  / Oral Soln ,3.0,,,,
0205051R0AAAFAF,Ramipril_Liq Spec 2.5mg/5ml,Ramipril,99P,NP8,1.0,0.980729285714,380,2.09036071429,249.667071429,Liq Spec  / Oral Soln ,3.0,,,,
0604011G0AABABA,Estradiol_Patch 25mcg/24hrs (AMQ8),Estradiol,99P,NP8,1.34722222222,0.4275,2956,0.504863852583,248.95,,3.0,,,,
0410020B0AABRBR,Nicotine_Transdermal Patch 25mg/16hrs,Nicotine,99P,C,1.22058823529,1.39837142857,3837,1.45407096544,238.924828571,,3.0,,,,
0604020K0AABMBM,Testosterone_Gel 2% (10mg per actuation),Testosterone,99P,NP8,1.10344827586,0.477833333333,3420,0.523501915709,238.39,Gel  / Crm ,3.0,,,,1.0
090607000AAA1A1,Gppe Cap_Forceval,Other Multivitamin Preps,99P,NP8,1.0,0.248083201194,27451,0.255968362078,237.545867923,,3.0,,,,
0602010V0AABWBW,Levothyrox Sod_Tab 25mcg,Levothyroxine Sodium,99P,M,1.00840336134,0.0964285714286,599002,0.0965868613046,237.096428571,Tab  / Cap ,3.0,,,,
0803042A0AAAAAA,Bicalutamide_Tab 50mg,Bicalutamide,99P,M,1.01204819277,0.0653571428571,6937,0.082298217284,236.0775,,3.0,,,,
0803042A0AAABAB,Bicalutamide_Tab 150mg,Bicalutamide,99P,M,1.01785714286,0.154593946106,3556,0.229776782471,235.82869509,,3.0,,,,
0107010AAAAAKAK,Diltiazem HCl_Oint 2%,Diltiazem Hydrochloride,99P,NP8,1.0,1.54366666667,720,1.85997660819,235.62,Oint  / Crm ,3.0,,,,
0402030K0AAAFAF,Lithium Carb_Tab 400mg M/R,Lithium Carbonate,99P,C,1.08181818182,0.040120995671,37161,0.0454353355483,235.151962987,Tab Slow  / Tab ,3.0,,,1.0,
0206020A0AAABAB,Amlodipine_Tab 10mg,Amlodipine,99P,M,1.06837606838,0.0274782262839,443394,0.0280785945538,232.683349226,,3.0,,,,
0103010T0AABRBR,Ranitidine HCl_Oral Susp 5mg/5ml,Ranitidine Hydrochloride,99P,NP8,1.0,0.197656875,2100,0.5382203125,231.0115625,Oral Susp  / Liq Spec ,3.0,,,,
100302010AAAAAA,Ketoprofen_Gel 2.5%,Ketoprofen,99P,M,1.16,0.0336,44500,0.036550461689,230.72,,3.0,,,,1.0
0106040M0AAABAB,Macrogol_Co Oral Pdr Sach 6.9g (Lem&Lim),Macrogol 3350,99P,NP8,1.51086956522,0.0996666666667,17392,0.114646295064,229.328666667,,3.0,,,,
0906040G0AACACA,Colecal & Calc_Tab Chble 400u/1.5g (Lem),Colecalciferol,99P,C,1.37623762376,0.0651785714286,69284,0.0726676384979,228.582678571,Tab Chble  / Tab Eff ,,,,,
0301020I0AAACAC,Ipratrop Brom_Inh Soln 500mcg/2ml Ud,Ipratropium Bromide,99P,M,1.16176470588,0.138489526412,13079,0.147534392611,225.362717213,,3.0,,,,
0403030P0AAAKAK,Paroxetine HCl_Tab 10mg,Paroxetine Hydrochloride,99P,A,1.06849315068,0.546607142857,6593,0.578286663773,222.149107143,,3.0,,,,
0301011R0AAAXAX,Salbutamol_Inh Soln 2.5mg/2.5ml Ud,Salbutamol,99P,A,1.3137254902,0.089,40978,0.0941125835857,220.798,,3.0,,,,
