bnf_code,bnf_presentation,bnf_chemical,practice,pct,category,avg_brand_count_per_practice,lowest_decile,quantity,price_per_dose,possible_savings,formulation_swap,num_pack_sizes,flag_imported,flag_broken_bulk,flag_non_bioequivalence,flag_special_containers
0101012B0AAAUAU,Sod Bicarb_Liq Spec 420mg/5ml,Sodium Bicarbonate,P83021,00V,NP8,1,0.25182,8200,0.3945,1169.976,Liq Spec  / Oral Soln ,3.0,,,,
0409010W0AAAAAA,Pramipexole_Tab 700mcg,Pramipexole,D83045,07K,M,2,0.0756547619048,500,2.41358,1168.96261905,,3.0,,,,
0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,Co-Proxamol (Dextroprop HCl/Paracet),E81041,06P,NP8,1,0.704480519481,500,3.0405,1168.00974026,,3.0,,,,
1304000C0AACGCG,Beclomet Diprop 0.0025%/WSP_Oint,Beclometasone Dipropionate,H82026,09H,NP8,1,0.1626775,2000,0.7465,1167.645,,3.0,,,,
0302000N0AABGBG,Fluticasone/Salmeterol_Inh 250/25mcg120D,Fluticasone Propionate (Inh),B82005,03Q,C,3,52.045,245,56.8094693878,1167.295,,3.0,,,,1.0
0302000N0AABGBG,Fluticasone/Salmeterol_Inh 250/25mcg120D,Fluticasone Propionate (Inh),P92010,02H,C,2,52.045,157,59.48,1167.295,,3.0,,,,1.0
0302000N0AABGBG,Fluticasone/Salmeterol_Inh 250/25mcg120D,Fluticasone Propionate (Inh),A82020,01H,C,2,52.045,157,59.48,1167.295,,3.0,,,,1.0
0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,Co-Proxamol (Dextroprop HCl/Paracet),L81014,12A,NP8,1,0.704480519481,900,2.0,1165.96753247,,3.0,,,,
0106020C0AAAJAJ,Bisacodyl_Enema 10mg,Bisacodyl,B83032,02R,NP8,1,0.294107718894,30,39.0,1161.17676843,Enema  / Suppos ,3.0,,,,1.0
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,G82021,09J,NP8,1,5.92,1726,6.59,1156.42,,3.0,,,,1.0
0601011R0AAABAB,Ins Hum_Inj 500u/ml 20ml Vl,Insulin Human,D83078,07K,NP8,1,303.25,2,881.25,1156.0,,3.0,,,,1.0
0906040G0AABGBG,"Colecal_Tab 1,000u",Colecalciferol,G83061,07N,C,1,0.0576323653715,1229,0.995834011391,1153.04982296,Tab  / Cap ,3.0,,,,
0601060D0AAA0A0,Glucose Blood Testing Reagents,Glucose Blood Testing Reagents,C86011,02X,NP8,13,0.248278294818,25450,0.293521021611,1151.42739688,,,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,M83030,05Q,NP8,1,5.92,1715,6.59,1149.05,,3.0,,,,1.0
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,A82032,01H,NP8,1,5.92,1712,6.59,1147.04,,3.0,,,,1.0
0906040G0AABIBI,Colecal_Cap 400u,Colecalciferol,C85624,02P,NP8,2,0.111,6545,0.286094728801,1145.995,Cap  / Tab ,3.0,,,,
0601060D0AAA0A0,Glucose Blood Testing Reagents,Glucose Blood Testing Reagents,C87002,03L,NP8,20,0.248278294818,27604,0.289793508187,1145.98594985,,,,,,
0212000B0AAACAC,Atorvastatin_Tab 40mg,Atorvastatin,K84012,12D,M,2,0.0453571428571,5054,0.271943015433,1145.165,,3.0,,,,
0103030S0AAAAAA,Sucralfate_Tab 1g,Sucralfate,E84080,07P,NP8,1,0.127142857143,168,6.92607142857,1142.22,,3.0,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,P92016,02H,NP8,2,5.92,1702,6.59,1140.34,,3.0,,,,1.0
0208010L0AAABAB,"Dalteparin Sod_Inj 25,000u/ml 0.2ml Pfs",Dalteparin Sodium,H82095,09G,NP8,1,2.82285714286,32,38.3809375,1137.85857143,,3.0,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,M83130,04Y,NP8,1,5.92,283,9.94,1137.66,,3.0,,,,1.0
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,F81094,06T,NP8,1,5.92,1697,6.59,1136.99,,3.0,,,,1.0
0203020P0AAAIAI,Mexiletine HCl_Cap 100mg,Mexiletine Hydrochloride,B86050,03C,NP8,1,1.27,448,3.79888392857,1132.94,,3.0,,,,
040702040AAACAC,Tramadol HCl_Tab 100mg M/R,Tramadol Hydrochloride,P81123,01A,NP8,1,0.115714285714,2250,0.619133333333,1132.69285714,Tab  / Cap ,3.0,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,C81015,04J,NP8,1,5.92,1690,6.59,1132.3,,3.0,,,,1.0
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,C87017,03L,NP8,1,5.92,1690,6.59,1132.3,,3.0,,,,1.0
0205051R0AAAEAE,Ramipril_Liq Spec 5mg/5ml,Ramipril,C88019,03N,NP8,1,0.546666666667,400,3.3764,1131.89333333,Liq Spec  / Oral Soln ,3.0,,,,
0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,Co-Proxamol (Dextroprop HCl/Paracet),E82057,06K,NP8,1,0.704480519481,448,3.23100446429,1131.88272727,,3.0,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,B86070,02V,NP8,2,5.92,282,9.92812056738,1130.29,,3.0,,,,1.0
040702040AAACAC,Tramadol HCl_Tab 100mg M/R,Tramadol Hydrochloride,M85078,04X,NP8,1,0.115714285714,2542,0.560271439811,1130.06428571,Tab  / Cap ,3.0,,,,
0402010D0AAA2A2,Chlorpromazine HCl_Liq Spec 100mg/5ml,Chlorpromazine Hydrochloride,A86009,13T,NP8,1,0.0366617857143,700,1.65054285714,1129.71675,Liq Spec  / Oral Soln ,3.0,,,,
0101012B0AAABAB,Sod Bicarb_Oral Soln 420mg/5ml S/F,Sodium Bicarbonate,C83022,99D,C,1,0.1771,5100,0.398352941176,1128.39,,3.0,,,,
090602800AAAGAG,Biotin_Tab 5mg,Other Vitamin B Preps,Y00471,05L,NP8,1,1.133,240,5.82366666667,1125.76,Tab  / Pdrs ,3.0,,,,
0106020C0AAAJAJ,Bisacodyl_Enema 10mg,Bisacodyl,E86015,08G,NP8,1,0.294107718894,30,37.76,1123.97676843,Enema  / Suppos ,3.0,,,,1.0
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,P82007,00T,NP8,1,5.92,1677,6.59,1123.59,,3.0,,,,1.0
0208010L0AAABAB,"Dalteparin Sod_Inj 25,000u/ml 0.2ml Pfs",Dalteparin Sodium,P81041,02G,NP8,2,2.82285714286,14,83.0664285714,1123.41,,3.0,,,,
0212000B0AAAAAA,Atorvastatin_Tab 10mg,Atorvastatin,D82071,06W,M,2,0.0328571428571,9506,0.150897328003,1122.09,Tab  / Pdr Sach ,3.0,,,,
0602010Z0AAAIAI,Levothyrox/Liothyronine_Tab 73mcg/17mcg,Levothyroxine Sodium & Liothyronine,G82141,99J,NP8,1,1.74995999999,500,3.9866,1118.32,,,,,,
0407020A0AABPBP,Fentanyl_Nsl Spy 400mcg (8D),Fentanyl,A89020,00P,NP8,1,4.56,35,36.48,1117.2,,3.0,,,,1.0
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,E82023,06K,NP8,2,5.92,802,7.30845386534,1113.54,,3.0,,,,1.0
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,J83008,99N,NP8,1,5.92,1660,6.59,1112.2,,3.0,,,,1.0
0103030S0AAAAAA,Sucralfate_Tab 1g,Sucralfate,C88069,03N,NP8,1,0.127142857143,240,4.75425,1110.50571429,,3.0,,,,
0802010M0AAABAB,Mycophenolate Mofetil_Tab 500mg,Mycophenolate Mofetil,L83608,99P,M,2,0.139593023256,1004,1.24543824701,1110.26860465,,3.0,,,,
0101010I0AAAXAX,Mag Ox_Tab 500mg,Magnesium Oxide,M84046,05A,NP8,1,0.280714285714,120,9.531,1110.03428571,Tab  / Cap ,3.0,,,,
0408010N0AACLCL,Phenobarb_Liq Spec 50mg/5ml,Phenobarbital,J82017,11A,NP8,1,0.4555,900,1.6888,1109.97,Liq Spec  / Elix ,3.0,,,,
0208010L0AAABAB,"Dalteparin Sod_Inj 25,000u/ml 0.2ml Pfs",Dalteparin Sodium,B81084,02Y,NP8,2,2.82285714286,69,18.9043478261,1109.62285714,,3.0,,,,
0410030E0AAAKAK,Naltrexone HCl_Cap 4.5mg,Naltrexone Hydrochloride,D83004,06L,NP8,1,1.60678571429,240,6.22683333333,1108.81142857,,3.0,,,,
0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,Co-Proxamol (Dextroprop HCl/Paracet),L83130,99Q,NP8,1,0.704480519481,328,4.08481707317,1108.75038961,,3.0,,,,
040801050AACCCC,Topiramate_Oral Soln 100mg/5ml,Topiramate,H81037,09L,NP8,1,0.312628333333,740,1.80962162162,1107.77503333,,3.0,,,,
0106020C0AAAJAJ,Bisacodyl_Enema 10mg,Bisacodyl,H82010,09X,NP8,1,0.294107718894,30,37.1683333333,1106.22676843,Enema  / Suppos ,3.0,,,,1.0
1002020S0AAABAB,Methocarbamol_Tab 750mg,Methocarbamol,B81053,03F,A,1,0.31685,5811,0.507194975047,1106.09465,,3.0,,,,
0601040E0AABHBH,Diazoxide_Oral Susp 250mg/5ml,Diazoxide,F82013,08F,NP8,1,1.50603888889,180,7.64,1104.113,Oral Susp  / Oral Soln ,3.0,1.0,,,1.0
1002020S0AAABAB,Methocarbamol_Tab 750mg,Methocarbamol,B84001,02T,A,1,0.31685,5800,0.507181034483,1103.92,,3.0,,,,
040702040AAACAC,Tramadol HCl_Tab 100mg M/R,Tramadol Hydrochloride,P86010,01D,NP8,2,0.115714285714,1604,0.802930174564,1102.29428571,Tab  / Cap ,3.0,,,,
0408020V0AAALAL,Midazolam_Liq Spec 50mg/5ml,Midazolam Maleate,H81045,09L,NP8,1,16.68,50,38.72,1102.0,,3.0,,,,
0408020V0AAALAL,Midazolam_Liq Spec 50mg/5ml,Midazolam Maleate,L83096,99P,NP8,1,16.68,20,71.73,1101.0,,3.0,,,,
0704020J0AAAIAI,Oxybutynin HCl_Oral Soln 2.5mg/5ml,Oxybutynin,A87612,99C,NP8,1,0.0458666666667,1200,0.963333333333,1100.96,Oral Soln  / Liq Spec ,3.0,,,,
0704020J0AAAIAI,Oxybutynin HCl_Oral Soln 2.5mg/5ml,Oxybutynin,D83060,07K,NP8,1,0.0458666666667,1200,0.963333333333,1100.96,Oral Soln  / Liq Spec ,3.0,,,,
0704020J0AAAIAI,Oxybutynin HCl_Oral Soln 2.5mg/5ml,Oxybutynin,C83617,99D,NP8,1,0.0458666666667,1200,0.963333333333,1100.96,Oral Soln  / Liq Spec ,3.0,,,,
0302000N0AABGBG,Fluticasone/Salmeterol_Inh 250/25mcg120D,Fluticasone Propionate (Inh),G85024,08L,C,2,52.045,148,59.48,1100.38,,3.0,,,,1.0
0905041Q0AAAAAA,Zn Sulf_Cap 220mg,Zinc Sulfate,E82085,06N,NP8,1,0.231607142857,360,3.28266666667,1098.38142857,Cap  / Tab ,3.0,,,,
0601011R0AAABAB,Ins Hum_Inj 500u/ml 20ml Vl,Insulin Human,J84005,10L,NP8,1,303.25,2,851.43,1096.36,,3.0,,,,1.0
0408010H0AAAAAA,Lamotrigine_Tab 100mg,Lamotrigine,L83131,99Q,M,2,0.0291071428571,2702,0.434526276832,1095.4425,Tab  / Cap ,3.0,,,,
0906040G0AABGBG,"Colecal_Tab 1,000u",Colecalciferol,H85018,08T,C,3,0.0576323653715,3191,0.400097148229,1092.8051221,Tab  / Cap ,3.0,,,,
0408010H0AAA1A1,Lamotrigine_Tab 200mg,Lamotrigine,H81029,09N,M,2,0.043009478673,616,1.81566558442,1091.95616114,Tab  / Tab Disper ,3.0,,,,
0601060D0AAA0A0,Glucose Blood Testing Reagents,Glucose Blood Testing Reagents,L85008,11X,NP8,19,0.248278294818,30503,0.284061567715,1091.49717317,,,,,,
0802020T0AAAAAA,Tacrolimus_Cap 5mg,Tacrolimus,G85724,08K,C,1,4.1148,600,5.9316,1090.08,,3.0,,,1.0,1.0
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,C82001,03W,NP8,2,5.92,1862,6.505349087,1089.92,,3.0,,,,1.0
0206020A0AAABAB,Amlodipine_Tab 10mg,Amlodipine,C83039,99D,M,2,0.0274729776469,2044,0.560200587084,1088.89523369,,3.0,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,E82019,06K,NP8,1,5.92,1625,6.59,1088.75,,3.0,,,,1.0
0408010N0AACLCL,Phenobarb_Liq Spec 50mg/5ml,Phenobarbital,G84016,07Q,NP8,1,0.4555,900,1.66435555556,1087.97,Liq Spec  / Elix ,3.0,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,K83008,04G,NP8,2,5.92,531,7.96532956685,1086.07,,3.0,,,,1.0
0501070W0AAAAAA,Linezolid_Tab 600mg,Linezolid,G81680,09D,NP8,1,22.886,56,42.2719642857,1085.614,,3.0,,,,
0501070W0AAAAAA,Linezolid_Tab 600mg,Linezolid,M85033,13P,NP8,1,22.886,56,42.2719642857,1085.614,,3.0,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,K81047,11D,NP8,2,5.92,1620,6.59,1085.4,,3.0,,,,1.0
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,E81611,06F,NP8,1,5.92,270,9.94,1085.4,,3.0,,,,1.0
090602800AACXCX,Pyridoxal Phos_Cap 50mg,Other Vitamin B Preps,B83008,02N,NP8,1,0.428488095239,2000,0.96978,1082.58380952,,3.0,,,,
0410030E0AAAKAK,Naltrexone HCl_Cap 4.5mg,Naltrexone Hydrochloride,K82001,10H,NP8,1,1.60678571429,90,13.606,1079.92928571,,3.0,,,,
0408010F0AABCBC,Clonazepam_Liq Spec 250mcg/5ml,Clonazepam,B86067,03C,NP8,1,0.9301,300,4.52973333333,1079.89,Liq Spec  / Susp ,3.0,,,,
0408010H0AAAAAA,Lamotrigine_Tab 100mg,Lamotrigine,L82012,11N,M,2,0.0291071428571,1568,0.716983418367,1078.59,Tab  / Cap ,3.0,,,,
0408010H0AAAAAA,Lamotrigine_Tab 100mg,Lamotrigine,G82014,09W,M,2,0.0291071428571,2494,0.46156776263,1078.55678571,Tab  / Cap ,3.0,,,,
0302000N0AABGBG,Fluticasone/Salmeterol_Inh 250/25mcg120D,Fluticasone Propionate (Inh),N81063,02F,C,3,52.045,149,59.2804026846,1078.075,,3.0,,,,1.0
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,P81029,01K,NP8,1,5.92,1609,6.59,1078.03,,3.0,,,,1.0
0601060D0AAA0A0,Glucose Blood Testing Reagents,Glucose Blood Testing Reagents,L85016,11X,NP8,26,0.248278294818,21909,0.297478205304,1077.92083883,,,,,,
0906040G0AABGBG,"Colecal_Tab 1,000u",Colecalciferol,G85642,08Q,C,2,0.0576323653715,2144,0.56026119403,1077.63620864,Tab  / Cap ,3.0,,,,
0601011R0AAABAB,Ins Hum_Inj 500u/ml 20ml Vl,Insulin Human,P87019,01G,NP8,1,303.25,2,841.89,1077.28,,3.0,,,,1.0
0602010V0AACXCX,Levothyrox Sod_Liq Spec 100mcg/5ml,Levothyroxine Sodium,C83053,04Q,NP8,1,0.567213333332,400,3.2584,1076.47466667,Liq Spec  / Susp ,3.0,,,,
0604011D0AAALAL,Ethinylestr_Tab 2mcg,Ethinylestradiol,H82095,09G,NP8,1,2.0,84,14.8053571429,1075.65,Tab  / Cap ,3.0,,,,
040702040AAACAC,Tramadol HCl_Tab 100mg M/R,Tramadol Hydrochloride,P81734,00Q,NP8,2,0.115714285714,2692,0.514988855869,1074.84714286,Tab  / Cap ,3.0,,,,
0408010N0AACLCL,Phenobarb_Liq Spec 50mg/5ml,Phenobarbital,E85045,07Y,NP8,1,0.4555,400,3.1412,1074.28,Liq Spec  / Elix ,3.0,,,,
1002020S0AAABAB,Methocarbamol_Tab 750mg,Methocarbamol,A82033,01H,A,1,0.31685,5640,0.507196808511,1073.556,,3.0,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,Y01221,07W,NP8,1,5.92,267,9.94,1073.34,,3.0,,,,1.0
040801050AABXBX,Topiramate_Oral Susp 25mg/5ml,Topiramate,F81071,06Q,NP8,1,0.118498666667,1500,0.833093333333,1071.892,Oral Susp  / Liq Spec ,3.0,,,,
0401010ADAABLBL,Melatonin_Tab 5mg,Melatonin,A83009,00J,NP8,1,0.76375,84,13.5204761905,1071.565,Tab  / Cap ,3.0,1.0,,,
0208010L0AAAHAH,"Dalteparin Sod_Inj 25,000u/ml 0.6ml Pfs",Dalteparin Sodium,Y02669,03M,NP8,1,8.46785714286,20,61.816,1066.96285714,,3.0,,,,
0208010L0AAABAB,"Dalteparin Sod_Inj 25,000u/ml 0.2ml Pfs",Dalteparin Sodium,D82063,06Y,NP8,1,2.82285714286,60,20.602,1066.74857143,,3.0,,,,
0208010L0AAABAB,"Dalteparin Sod_Inj 25,000u/ml 0.2ml Pfs",Dalteparin Sodium,G82158,99J,NP8,1,2.82285714286,30,38.381,1066.74428571,,3.0,,,,
0208010L0AAABAB,"Dalteparin Sod_Inj 25,000u/ml 0.2ml Pfs",Dalteparin Sodium,C83056,03T,NP8,1,2.82285714286,30,38.381,1066.74428571,,3.0,,,,
0208010L0AAABAB,"Dalteparin Sod_Inj 25,000u/ml 0.2ml Pfs",Dalteparin Sodium,G82233,09W,NP8,1,2.82285714286,30,38.381,1066.74428571,,3.0,,,,
0208010L0AAAFAF,"Dalteparin Sod_Inj 25,000u/ml 0.4ml Pfs",Dalteparin Sodium,P81004,00R,NP8,1,5.646,15,76.762,1066.74,,3.0,,,,
0208010L0AAAFAF,"Dalteparin Sod_Inj 25,000u/ml 0.4ml Pfs",Dalteparin Sodium,A89623,00P,NP8,1,5.646,25,48.3156,1066.74,,3.0,,,,
0208010L0AAAFAF,"Dalteparin Sod_Inj 25,000u/ml 0.4ml Pfs",Dalteparin Sodium,Y02344,03F,NP8,1,5.646,15,76.762,1066.74,,3.0,,,,
0602010Z0AAAJAJ,Levothyrox/Liothyronine_Tab 35mcg/8mcg,Levothyroxine Sodium & Liothyronine,K83055,04G,NP8,1,0.289456,300,3.839,1064.8632,,,,,,
0403040W0AAAEAE,Venlafaxine_Cap 150mg M/R,Venlafaxine,L82012,11N,C,1,0.381251795444,1295,1.20257142857,1063.6089249,Cap  / Tab ,3.0,,,,
0302000N0AABGBG,Fluticasone/Salmeterol_Inh 250/25mcg120D,Fluticasone Propionate (Inh),H81133,99H,C,2,52.045,143,59.48,1063.205,,3.0,,,,1.0
0212000B0AAACAC,Atorvastatin_Tab 40mg,Atorvastatin,M81009,05F,M,1,0.0453571428571,1344,0.836071428571,1062.72,,3.0,,,,
0601060D0AAA0A0,Glucose Blood Testing Reagents,Glucose Blood Testing Reagents,J82094,10J,NP8,19,0.248278294818,21603,0.29744942832,1062.24399705,,,,,,
0408010N0AACLCL,Phenobarb_Liq Spec 50mg/5ml,Phenobarbital,F82013,08F,NP8,1,0.4555,2700,0.848811111111,1061.94,Liq Spec  / Elix ,3.0,,,,
0402010J0AAA7A7,Haloperidol_Liq Spec 1mg/5ml,Haloperidol,A81001,00K,NP8,1,0.422829444444,300,3.9598,1061.09116667,Liq Spec  / Liq ,3.0,,,,
0906040G0AABGBG,"Colecal_Tab 1,000u",Colecalciferol,C86006,02X,C,2,0.0576323653715,1600,0.72053125,1060.63821541,Tab  / Cap ,3.0,,,,
0411000F0AAADAD,Galantamine_Oral Soln 20mg/5ml S/F,Galantamine,M81041,05J,NP8,1,1.2,200,6.5,1060.0,,3.0,,,,1.0
0103030S0AAAAAA,Sucralfate_Tab 1g,Sucralfate,F83020,07R,NP8,1,0.127142857143,200,5.426,1059.77142857,,3.0,,,,
0103030S0AAAAAA,Sucralfate_Tab 1g,Sucralfate,F83660,08H,NP8,1,0.127142857143,200,5.426,1059.77142857,,3.0,,,,
0102000L0AABBBB,Glycopyrronium Brom_Oral Soln 2.5mg/5ml,Glycopyrronium Bromide,C83028,03T,NP8,1,0.367375,400,3.0158,1059.37,Oral Soln  / Oral Susp ,3.0,,,,
0401010ADAABPBP,Melatonin_Tab 3mg,Melatonin,M92010,06A,NP8,1,0.749107142857,360,3.69105555556,1059.10142857,Tab  / Cap ,,,,,
0905013G0AAAYAY,Mag Glycerophos_Tab Chble 97.2mg S/F,Magnesium Glycerophosphate,G83018,07N,NP8,1,0.452777777778,448,2.81665178571,1059.01555556,,3.0,,,,
0906040G0AABGBG,"Colecal_Tab 1,000u",Colecalciferol,F85676,07X,C,2,0.0576323653715,9146,0.173387273125,1058.69438631,Tab  / Cap ,3.0,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,G84011,07Q,NP8,2,5.92,295,9.50847457627,1058.6,,3.0,,,,1.0
0106020C0AAAJAJ,Bisacodyl_Enema 10mg,Bisacodyl,F81698,07G,NP8,1,0.294107718894,30,35.5733333333,1058.37676843,Enema  / Suppos ,3.0,,,,1.0
0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,Co-Proxamol (Dextroprop HCl/Paracet),N82100,99A,NP8,1,0.704480519481,424,3.2,1058.10025974,,3.0,,,,
0601060D0AAA0A0,Glucose Blood Testing Reagents,Glucose Blood Testing Reagents,M82032,05N,NP8,15,0.248278294818,17354,0.309224386309,1057.65847173,,,,,,
0307000C0AAAAAA,Acetylcy_Gran Sach 200mg,Acetylcysteine,D82613,06M,NP8,2,0.943020380952,200,6.23025,1057.44592381,Gran Sach  / Cap ,3.0,,,,
0906040G0AABIBI,Colecal_Cap 400u,Colecalciferol,C87005,03L,NP8,2,0.111,1096,1.07575729927,1057.374,Cap  / Tab ,3.0,,,,
0410030E0AAAIAI,Naltrexone HCl_Cap 3mg,Naltrexone Hydrochloride,M83034,05G,NP8,1,1.60678571429,84,14.1892857143,1056.93,,3.0,,,,
040702040AAACAC,Tramadol HCl_Tab 100mg M/R,Tramadol Hydrochloride,P81077,02M,NP8,1,0.115714285714,1856,0.684865301724,1056.34428571,Tab  / Cap ,3.0,,,,
0106020C0AAAJAJ,Bisacodyl_Enema 10mg,Bisacodyl,F83010,08H,NP8,1,0.294107718894,14,75.67,1055.26249194,Enema  / Suppos ,3.0,,,,1.0
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,L83043,99Q,NP8,1,5.92,1575,6.59,1055.25,,3.0,,,,1.0
0401010ADAABPBP,Melatonin_Tab 3mg,Melatonin,L84051,11M,NP8,2,0.749107142857,420,3.25776190476,1053.635,Tab  / Cap ,,,,,
0601060D0AAA0A0,Glucose Blood Testing Reagents,Glucose Blood Testing Reagents,M84023,05A,NP8,21,0.248278294818,22604,0.294884533711,1053.48742394,,,,,,
0403040W0AAAEAE,Venlafaxine_Cap 150mg M/R,Venlafaxine,C83022,99D,C,3,0.381251795444,1225,1.24036734694,1052.41655058,Cap  / Tab ,3.0,,,,
0407020ADAAAIAI,Oxycodone HCl_Tab 80mg M/R,Oxycodone Hydrochloride,K81024,10T,C,3,1.78910714286,700,3.29214285714,1052.125,,3.0,,,,
0205052N0AAAFAF,Losartan Pot_Liq Spec 100mg/5ml,Losartan Potassium,G81036,09D,NP8,1,1.8583,400,4.488075,1051.91,,3.0,,,,
0605020E0AAAEAE,Desmopressin Acet_Tab 200mcg,Desmopressin Acetate,C82094,04C,M,2,0.25,1552,0.927628865979,1051.68,,3.0,,,,
0212000B0AAABAB,Atorvastatin_Tab 20mg,Atorvastatin,J81066,11J,M,2,0.0389027702336,11581,0.129616613419,1050.55701793,Tab  / Pdr Sach ,3.0,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,N81087,02D,NP8,1,5.92,1567,6.59,1049.89,,3.0,,,,1.0
0205051I0AABFBF,Enalapril Mal_Oral Soln 1.25mg/5ml,Enalapril Maleate,J82155,10R,NP8,1,0.97254,600,2.72221666667,1049.806,,3.0,,,,
130201000AACPCP,Liq Paraf 50%/Emulsif 50%_Oint,Other Emollient Preps,D81039,06H,NP8,1,0.00944400000002,1000,1.0585,1049.056,,3.0,,,,
0103050P0AAAQAQ,Omeprazole_Oral Soln 20mg/5ml,Omeprazole,L83070,99Q,NP8,1,0.3224,500,2.4182,1047.9,Oral Soln  / Oral Susp ,,,,,
0408010AEAAACAC,Pregabalin_Cap 75mg,Pregabalin,M85063,13P,C,2,1.035,9181,1.14902298225,1046.845,Cap  / Pdr Sach ,3.0,,,,
0906025P0AABIBI,Riboflavin_Tab 100mg,Riboflavin,A85008,13T,NP8,1,0.0833928571429,1100,1.03452727273,1046.24785714,Tab  / Cap ,3.0,1.0,,,
0601060D0AAA0A0,Glucose Blood Testing Reagents,Glucose Blood Testing Reagents,M84043,05R,NP8,16,0.248278294818,17258,0.308883416387,1045.92318803,,,,,,
0601060D0AAA0A0,Glucose Blood Testing Reagents,Glucose Blood Testing Reagents,P88026,01W,NP8,19,0.248278294818,29853,0.283292131444,1045.2680648,,,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,C82639,04C,NP8,1,5.92,260,9.94,1045.2,,3.0,,,,1.0
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,G82650,10E,NP8,1,5.92,1560,6.59,1045.2,,3.0,,,,1.0
0408010A0AAACAC,Levetiracetam_Tab 1g,Levetiracetam,M91010,05Y,M,2,0.106802325581,824,1.37315533981,1043.47488372,,3.0,,,,
0203020P0AAABAB,Mexiletine HCl_Cap 200mg,Mexiletine Hydrochloride,G82007,10A,NP8,1,1.28803571429,284,4.96221830986,1043.46785714,Cap  / Tab ,3.0,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,A87004,99C,NP8,1,5.92,1557,6.59,1043.19,,3.0,,,,1.0
0704010U0AAAAAA,Tamsulosin HCl_Cap 400mcg M/R,Tamsulosin Hydrochloride,C83022,99D,A,1,0.13,7033,0.278228352055,1042.49,Cap  / Tab ,3.0,,,,
0410030C0AAAFAF,Methadone HCl_Mix 1mg/1ml S/F,Methadone Hydrochloride,Y03454,NMS,C,2,0.0109285714286,396376,0.0135570771187,1041.87657143,,3.0,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,K81022,11D,NP8,1,5.92,1546,6.59,1035.82,,3.0,,,,1.0
1002020S0AAABAB,Methocarbamol_Tab 750mg,Methocarbamol,A83037,00D,A,2,0.31685,5841,0.494155110426,1035.63915,,3.0,,,,
0408010H0AAA1A1,Lamotrigine_Tab 200mg,Lamotrigine,M83016,04Y,M,2,0.043009478673,672,1.58242559524,1034.48763033,Tab  / Tab Disper ,3.0,,,,
0408010H0AAA1A1,Lamotrigine_Tab 200mg,Lamotrigine,G81046,09D,M,2,0.043009478673,616,1.7223538961,1034.47616114,Tab  / Tab Disper ,3.0,,,,
0209000L0AAAHAH,Dipyridamole_Liq Spec 100mg/5ml,Dipyridamole,P92006,02H,NP8,1,0.870932539683,840,2.10173809524,1033.87666667,Oral Soln  / Oral Susp ,3.0,,,,
0906040G0AABGBG,"Colecal_Tab 1,000u",Colecalciferol,F83023,07R,C,2,0.0576323653715,1527,0.734341846758,1033.33537808,Tab  / Cap ,3.0,,,,
